"","...1","a","q","ad","per_y","data_arc","n_obs_used","H","diameter","moid"
"77309",106504,0,0,4,0,7091,0,16,3,NA
"77310",106505,3,0,4,0,0,171,0,4,1.71763
"77311",106506,3,0,4,0,0,154,16,4,1.46582
"77312",106507,3,3,3,6,0,248,15,5,2.15602
"77313",106509,3,3,3,5,9006,0,16,3,NA
"77314",106510,3,0,4,0,15113,294,0,4,1.51815
"77315",106511,0,3,0,5,7170,252,0,3,1.74978
"77316",106512,3,0,3,0,6646,0,15,5,2.0883
"77317",106513,0,3,3,0,0,275,0,3,1.71038
"77318",106514,2,2,3,4,5719,0,0,2,NA
"77319",106515,3,3,3,6,6674,0,16,4,2.11068
"77320",106516,3,3,3,0,5956,181,16,3,1.52995
"77321",106517,3,0,0,0,5873,230,16,3,NA
"77322",106518,2,2,0,4,0,140,17,2,1.19633
"77323",106519,0,0,3,6,6200,204,15,6,2.14895
"77324",106520,3,2,3,0,0,218,16,2,1.09438
"77325",106522,3,0,0,5,8917,161,16,3,1.72898
"77326",106523,2,2,3,4,5665,222,18,2,NA
"77327",106524,3,0,3,5,0,286,0,3,1.61667
"77328",106525,0,2,0,5,0,167,0,3,1.49273
"77329",106526,0,0,4,0,0,250,0,3,NA
"77330",106527,0,3,3,0,7196,212,0,6,NA
"77331",106528,3,2,4,0,0,211,0,2,1.46989
"77332",106529,3,0,4,5,0,176,0,3,1.35725
"77333",106530,3,3,4,7,6034,0,15,7,2.32012
"77334",106531,3,3,3,0,0,0,15,4,1.95205
"77335",106532,0,0,4,6,7065,160,0,4,NA
"77336",106533,3,0,3,5,6869,0,16,5,1.7748
"77337",106534,3,0,4,6,7110,199,0,6,NA
"77338",106535,3,3,0,0,0,187,15,5,1.65045
"77339",106536,3,2,0,0,7139,257,0,3,NA
"77340",106538,3,2,4,6,7650,144,0,2,NA
"77341",106539,3,0,0,5,6323,269,0,6,1.89124
"77342",106541,0,3,0,6,0,0,0,3,1.81499
"77343",106543,3,2,4,6,5390,296,0,5,1.45245
"77344",106544,0,2,0,0,0,0,0,2,0.994781
"77345",106546,3,2,4,5,0,238,16,6,1.33657
"77346",106547,3,3,3,6,0,243,16,5,NA
"77347",106548,3,0,4,5,6703,0,15,4,NA
"77348",106549,3,3,3,5,6297,0,16,3,1.69909
"77349",106551,2,2,2,3,5707,152,17,1,NA
"77350",106553,0,0,4,6,6613,231,15,5,1.52314
"77351",106554,0,0,4,0,0,0,0,4,1.4619
"77352",106555,3,0,4,6,7054,0,15,6,NA
"77353",106556,3,0,0,6,0,0,0,5,NA
"77354",106558,0,0,0,0,0,0,0,3,1.16396
"77355",106559,3,3,4,6,6223,186,16,4,1.59497
"77356",106560,3,3,0,5,8616,127,0,4,NA
"77357",106561,3,0,0,5,7196,0,0,4,NA
"77358",106562,3,3,3,6,7102,190,16,4,NA
"77359",106564,3,2,0,0,6267,0,17,2,1.43869
"77360",106565,0,2,0,0,0,244,16,4,NA
"77361",106567,3,2,3,0,6258,0,17,2,NA
"77362",106568,3,0,0,0,6155,287,15,5,1.82942
"77363",106569,3,3,3,6,6230,241,0,5,NA
"77364",106572,3,0,0,5,6726,239,15,5,1.55413
"77365",106573,0,2,3,0,0,0,18,1,NA
"77366",106574,2,2,0,0,8713,203,17,2,NA
"77367",106575,3,2,0,4,9545,0,0,2,1.2241
"77368",106576,3,0,3,6,8918,266,0,6,1.89817
"77369",106577,3,3,3,6,7172,0,15,4,2.05638
"77370",106579,4,3,4,7,5520,176,15,6,2.28586
"77371",106581,0,2,3,0,5681,149,17,1,NA
"77372",106582,2,2,3,0,8030,0,18,2,0.961525
"77373",106584,0,3,3,0,6502,167,0,3,1.63203
"77374",106585,3,0,4,6,0,0,15,5,1.61687
"77375",106586,3,3,0,4,6592,231,16,3,NA
"77376",106587,3,3,0,6,8909,0,16,4,NA
"77377",106588,3,2,4,6,0,215,16,5,1.49712
"77378",106589,0,0,3,4,6737,348,16,2,NA
"77379",106590,2,0,0,4,0,0,17,3,1.22702
"77380",106592,0,0,3,5,0,170,17,2,1.13211
"77381",106593,3,2,4,5,10858,318,16,5,NA
"77382",106595,0,2,3,4,8798,173,16,4,1.30909
"77383",106596,3,3,4,0,6229,196,15,5,NA
"77384",106597,0,3,3,0,0,152,16,3,1.83291
"77385",106598,3,0,0,5,6096,130,17,3,NA
"77386",106599,3,3,3,0,6159,0,16,4,1.58188
"77387",106601,2,0,0,4,0,0,16,2,1.2411
"77388",106602,3,3,4,0,6698,0,0,6,1.7819
"77389",106603,2,0,3,4,6552,159,17,2,1.15201
"77390",106605,0,2,0,3,0,0,0,2,NA
"77391",106606,3,0,3,0,0,0,16,3,1.53296
"77392",106609,3,0,4,6,7201,247,0,7,1.57413
"77393",106611,2,2,3,4,7160,0,0,2,1.09595
"77394",106612,0,5,6,12,9178,136,0,13,NA
"77395",106613,0,5,6,12,0,204,13,15,3.6691
"77396",106615,5,5,6,0,0,0,0,11,3.80804
"77397",106616,2,2,0,3,8345,156,18,2,NA
"77398",106617,2,2,3,0,0,0,0,2,NA
"77399",106618,2,2,3,4,8559,0,18,2,1.07218
"77400",106619,5,5,0,12,6022,161,14,11,3.56627
"77401",106620,3,3,4,0,0,235,15,6,1.62034
"77402",106622,0,0,0,0,8635,130,17,2,NA
"77403",106623,3,3,4,6,0,0,0,7,1.85058
"77404",106624,3,0,0,0,5887,0,0,3,1.6648
"77405",106625,0,0,6,12,6402,237,0,13,3.79559
"77406",106626,2,0,0,0,6111,0,0,2,1.09863
"77407",106627,3,2,0,0,6765,187,0,2,1.03747
"77408",106629,0,3,4,6,0,293,16,6,NA
"77409",106630,3,3,3,0,8624,228,0,3,NA
"77410",106632,3,3,4,6,8510,204,16,7,1.55904
"77411",106633,0,0,0,4,0,226,0,3,NA
"77412",106634,2,0,3,4,0,131,0,2,NA
"77413",106635,3,3,0,0,7293,155,16,4,1.8517
"77414",106636,3,2,3,0,4822,241,16,4,NA
"77415",106637,2,0,2,3,5754,248,17,2,1.02233
"77416",106638,3,3,3,5,7097,0,17,3,1.60253
"77417",106639,2,0,3,0,7057,0,0,2,0.973056
"77418",106640,0,2,0,0,9157,222,0,2,1.2706
"77419",106641,3,3,0,5,8121,263,16,4,1.8025
"77420",106642,0,3,3,6,5784,133,0,5,2.01687
"77421",106644,2,0,3,0,7977,250,17,2,1.11536
"77422",106646,0,0,4,6,7099,0,15,10,1.8566
"77423",106647,0,2,0,4,0,174,17,2,NA
"77424",106649,3,2,3,4,0,125,0,2,1.10841
"77425",106650,3,0,3,5,8826,0,16,3,NA
"77426",106653,3,2,4,5,6046,116,17,3,NA
"77427",106654,3,0,0,0,4360,140,17,3,1.14414
"77428",106655,0,0,0,0,6842,0,13,13,NA
"77429",106656,0,0,2,0,7182,267,0,4,1.20725
"77430",106657,0,2,3,4,8621,204,17,2,1.458
"77431",106658,0,2,3,0,8461,189,0,2,0.932331
"77432",106659,3,2,3,4,7254,123,18,2,0.888942
"77433",106660,3,2,0,4,6669,293,0,2,1.37074
"77434",106661,3,2,4,0,6715,225,0,6,1.38902
"77435",106663,3,3,0,6,8885,182,15,6,1.76641
"77436",106664,0,0,4,0,8809,0,0,6,NA
"77437",106665,3,0,3,0,6258,217,16,3,1.26779
"77438",106667,3,3,0,6,8460,231,0,7,1.73257
"77439",106668,0,2,3,0,0,0,16,3,1.13614
"77440",106669,3,0,4,6,4987,107,0,4,NA
"77441",106671,3,0,4,6,0,0,16,5,1.77878
"77442",106672,3,0,0,6,0,167,16,4,NA
"77443",106673,0,2,0,4,8208,288,0,2,NA
"77444",106674,3,3,0,0,0,150,17,3,1.72423
"77445",106675,3,3,3,5,6554,163,0,3,NA
"77446",106678,3,0,3,4,5323,0,17,2,1.12197
"77447",106679,3,0,3,6,5291,152,16,5,1.99622
"77448",106681,0,2,3,0,0,113,17,2,NA
"77449",106682,2,0,3,4,0,163,18,2,NA
"77450",106683,0,0,0,5,0,161,0,3,1.20924
"77451",106684,3,2,0,0,9779,0,17,2,NA
"77452",106687,0,0,4,5,6414,0,16,5,NA
"77453",106689,3,2,3,0,0,186,17,1,NA
"77454",106690,3,3,3,5,5617,0,17,3,1.727
"77455",106693,0,2,0,4,5699,0,17,4,1.39668
"77456",106697,3,2,0,4,6838,0,0,3,1.16276
"77457",106700,3,0,3,0,5557,192,15,5,NA
"77458",106701,0,2,3,5,6556,219,16,4,NA
"77459",106702,3,2,0,0,0,0,0,2,1.16527
"77460",106703,0,0,3,5,6963,177,16,3,1.22749
"77461",106705,3,2,3,0,0,260,0,3,0.996009
"77462",106706,0,2,0,6,0,0,15,6,1.39934
"77463",106707,3,0,3,4,0,124,0,2,1.06582
"77464",106708,3,2,3,5,6464,196,0,5,NA
"77465",106709,3,2,3,0,0,157,0,3,NA
"77466",106710,3,2,3,5,0,155,0,3,1.3461
"77467",106712,3,0,3,4,0,0,0,2,NA
"77468",106713,0,0,3,4,0,178,16,3,NA
"77469",106714,0,2,3,4,6119,0,16,3,0.924432
"77470",106716,3,0,3,4,0,208,0,3,1.32336
"77471",106717,3,2,0,4,5285,0,0,2,1.10128
"77472",106719,0,2,3,4,0,128,0,2,0.979216
"77473",106721,0,0,4,0,5399,0,15,6,1.4114
"77474",106722,3,3,4,5,6286,0,16,5,1.66131
"77475",106724,3,0,3,0,6724,187,16,2,NA
"77476",106725,3,0,3,0,6065,244,0,4,1.366
"77477",106727,2,2,3,4,6064,123,17,2,NA
"77478",106729,3,3,0,5,0,238,0,6,NA
"77479",106730,3,3,4,0,5750,185,0,4,1.92465
"77480",106731,3,3,3,0,0,0,16,4,1.94011
"77481",106732,0,2,0,0,6079,272,16,3,NA
"77482",106734,3,0,0,0,7650,0,0,2,1.09087
"77483",106735,0,0,0,4,7997,0,16,3,NA
"77484",106736,0,3,0,6,0,0,0,5,NA
"77485",106738,3,0,0,4,7640,114,17,2,1.09751
"77486",106739,0,0,3,6,5382,0,0,5,1.87703
"77487",106740,0,2,3,4,0,0,16,3,NA
"77488",106741,3,2,0,0,6261,189,0,3,NA
"77489",106743,3,3,3,5,4983,210,16,5,1.74044
"77490",106749,3,3,3,5,0,151,16,3,1.66892
"77491",106750,0,2,0,5,0,82,0,2,1.3432
"77492",106753,0,2,3,4,8061,166,0,3,0.798768
"77493",106754,0,0,3,4,6198,0,0,2,1.54112
"77494",106756,0,3,4,6,6647,0,0,3,NA
"77495",106757,3,3,3,0,5645,180,16,3,1.70749
"77496",106758,0,0,4,0,6291,0,0,5,1.45328
"77497",106759,0,0,3,4,9275,0,0,3,NA
"77498",106760,3,0,0,4,5722,0,0,3,1.27898
"77499",106761,0,3,0,6,5887,287,15,4,NA
"77500",106762,3,2,0,5,0,95,0,3,1.4887
"77501",106763,0,3,0,0,6204,0,0,4,1.59352
"77502",106764,0,0,3,5,6364,214,0,5,1.51977
"77503",106766,3,0,4,0,0,132,16,3,NA
"77504",106767,3,2,4,5,0,0,16,3,1.40911
"77505",106768,3,2,3,0,4781,149,17,2,NA
"77506",106769,3,2,3,5,6586,311,16,3,NA
"77507",106770,4,3,0,7,6040,268,0,7,2.37761
"77508",106771,0,0,3,0,0,0,16,3,1.54613
"77509",106772,0,0,3,4,7231,171,17,3,1.26437
"77510",106773,3,3,0,0,8033,0,16,5,1.98213
"77511",106774,3,3,3,0,0,102,16,4,1.93059
"77512",106776,3,2,3,0,8933,0,0,3,1.43439
"77513",106777,3,2,4,5,4190,203,16,5,NA
"77514",106778,0,0,3,0,6531,274,0,3,1.39406
"77515",106779,0,0,4,6,0,207,0,4,NA
"77516",106780,0,3,3,0,6691,0,0,5,2.06967
"77517",106782,0,0,3,0,6238,0,16,3,1.20831
"77518",106783,0,0,0,4,5243,195,0,2,NA
"77519",106784,3,2,3,0,6235,209,16,2,1.31786
"77520",106787,3,3,0,0,0,291,16,3,1.7108
"77521",106788,3,0,0,6,6618,228,0,4,1.72437
"77522",106789,3,2,0,0,0,187,17,2,1.05694
"77523",106790,3,2,3,0,8605,170,16,2,NA
"77524",106791,3,2,0,4,5175,185,17,2,NA
"77525",106792,3,0,3,0,6519,0,16,3,NA
"77526",106794,3,0,0,5,5534,156,16,4,1.8455
"77527",106796,0,0,0,4,5443,388,0,1,0.895735
"77528",106797,0,0,3,4,6192,211,0,3,NA
"77529",106798,0,3,3,5,5826,0,0,6,1.94969
"77530",106799,3,0,3,0,0,129,18,1,NA
"77531",106800,3,3,0,0,0,125,0,3,1.54087
"77532",106802,3,2,0,0,9204,174,0,3,1.45878
"77533",106803,3,0,4,6,5346,0,16,4,1.90093
"77534",106804,3,0,0,5,0,315,16,5,1.14717
"77535",106805,3,0,0,0,6315,199,16,3,1.57528
"77536",106806,3,3,0,0,5823,0,0,5,NA
"77537",106807,3,2,3,0,9276,0,0,3,1.50823
"77538",106809,3,2,3,5,7011,238,16,3,1.27297
"77539",106810,0,2,3,0,0,157,17,3,1.30518
"77540",106811,3,0,3,0,6380,0,16,4,1.42794
"77541",106812,3,2,3,0,5251,0,0,4,1.30608
"77542",106813,3,2,0,5,0,359,16,4,1.12777
"77543",106814,0,3,0,5,5377,0,16,5,1.96297
"77544",106817,0,0,3,5,6323,261,16,5,NA
"77545",106818,0,3,0,5,6293,203,16,5,1.61568
"77546",106820,0,2,3,0,7116,0,17,3,1.24186
"77547",106821,0,3,0,0,5038,0,0,5,1.81443
"77548",106822,3,2,4,0,6395,217,16,5,NA
"77549",106825,0,3,3,5,5372,146,16,4,1.87783
"77550",106826,3,0,3,6,4053,0,16,5,2.07221
"77551",106829,3,3,0,5,5581,153,0,3,1.61697
"77552",106830,3,0,3,4,6270,180,16,3,1.21931
"77553",106831,3,2,0,0,4497,183,16,5,1.38413
"77554",106832,3,0,3,5,5834,140,0,4,NA
"77555",106834,3,3,3,5,5818,126,16,5,1.81257
"77556",106835,3,2,4,5,8425,0,16,5,NA
"77557",106836,3,3,3,5,5639,141,17,3,NA
"77558",106837,3,2,3,0,7536,83,17,3,NA
"77559",106838,0,2,0,0,0,201,16,5,1.46008
"77560",106839,3,0,3,4,5637,0,0,2,NA
"77561",106840,0,2,0,4,7146,144,0,2,NA
"77562",106841,3,0,3,4,6471,0,17,2,NA
"77563",106844,3,0,0,4,8051,173,0,3,NA
"77564",106845,3,2,3,0,0,0,17,2,1.38692
"77565",106847,0,2,3,5,5617,138,17,3,1.23144
"77566",106848,0,0,3,0,0,238,0,3,NA
"77567",106849,0,3,3,0,5643,0,17,3,NA
"77568",106850,3,3,3,5,0,0,0,4,1.981
"77569",106852,3,0,0,5,6053,0,0,3,NA
"77570",106853,3,3,0,6,5803,0,15,6,1.7516
"77571",106854,3,0,0,4,9161,188,16,3,NA
"77572",106855,3,0,3,5,6332,0,16,6,1.99477
"77573",106858,3,3,3,0,6675,0,16,5,NA
"77574",106859,3,0,3,0,0,0,0,2,NA
"77575",106860,0,0,3,6,0,163,0,5,2.03836
"77576",106861,3,0,0,4,6140,185,16,4,NA
"77577",106865,3,3,3,0,6369,0,0,4,NA
"77578",106866,0,3,0,5,0,231,0,6,1.67467
"77579",106867,3,0,0,4,6615,0,0,3,NA
"77580",106868,3,0,3,5,6034,316,16,3,NA
"77581",106872,3,3,0,5,5088,0,0,5,1.918
"77582",106874,3,3,4,0,8524,180,16,5,1.65164
"77583",106875,0,3,3,0,6570,186,0,6,2.33215
"77584",106876,3,3,3,0,0,181,15,5,2.05234
"77585",106877,3,0,0,0,0,0,16,4,NA
"77586",106878,3,3,0,0,7292,131,16,3,NA
"77587",106881,3,2,0,4,0,0,0,4,NA
"77588",106883,3,3,3,0,5319,257,15,4,2.02261
"77589",106884,3,2,3,4,0,175,16,3,1.36973
"77590",106886,3,3,3,5,6375,0,0,5,NA
"77591",106887,0,3,3,6,6721,276,15,4,NA
"77592",106888,0,5,6,12,0,183,13,10,NA
"77593",106889,0,3,3,5,0,194,0,4,1.71364
"77594",106890,3,2,4,0,0,199,16,5,NA
"77595",106891,2,2,3,0,0,174,0,2,1.04044
"77596",106892,0,0,0,0,0,188,0,6,2.33306
"77597",106893,2,0,3,4,6417,0,17,2,1.15992
"77598",106895,2,2,3,0,6116,0,17,2,1.06068
"77599",106896,5,5,6,12,0,147,0,13,3.79479
"77600",106897,5,5,6,12,9202,0,13,12,3.62383
"77601",106898,3,0,0,0,0,166,16,3,NA
"77602",106899,0,2,3,0,7187,115,18,2,0.867841
"77603",106900,2,2,3,3,0,150,18,1,0.771662
"77604",106901,3,0,0,0,0,243,16,4,1.37114
"77605",106902,3,3,4,0,0,248,16,5,1.83795
"77606",106905,3,0,3,0,6202,0,16,4,NA
"77607",106907,3,3,4,0,0,458,15,7,NA
"77608",106908,2,0,0,3,8772,0,18,2,NA
"77609",106909,0,3,0,0,0,239,0,4,NA
"77610",106910,2,0,0,4,5581,135,0,2,0.940995
"77611",106911,3,0,4,6,5782,259,0,6,1.49153
"77612",106912,2,0,3,4,0,137,17,2,NA
"77613",106914,0,0,3,5,6370,0,16,5,1.61205
"77614",106916,3,3,3,6,0,281,0,6,NA
"77615",106917,3,3,3,0,7212,0,16,4,1.75729
"77616",106918,3,0,4,6,5779,289,15,7,1.66411
"77617",106919,0,2,4,6,5886,208,15,8,NA
"77618",106920,2,0,3,0,6646,0,16,2,NA
"77619",106921,0,0,3,0,0,157,17,2,0.825602
"77620",106922,0,2,3,0,0,144,17,2,NA
"77621",106925,0,0,4,0,6352,289,15,7,NA
"77622",106926,2,2,0,0,5046,170,17,2,0.964697
"77623",106927,3,3,3,5,6016,0,17,3,NA
"77624",106928,0,3,3,4,4338,0,0,3,1.63556
"77625",106929,2,2,3,0,0,252,17,3,NA
"77626",106931,3,3,3,5,0,158,16,4,NA
"77627",106935,0,0,3,0,9269,160,16,5,2.04392
"77628",106936,3,2,3,5,5686,238,16,3,1.51139
"77629",106938,3,2,3,4,0,0,0,3,NA
"77630",106939,3,2,3,4,5823,190,0,2,1.28205
"77631",106940,2,0,3,3,0,191,17,2,0.833103
"77632",106941,2,2,3,4,7982,0,16,2,1.04379
"77633",106942,3,3,3,5,8685,0,16,3,NA
"77634",106943,0,3,3,0,5382,0,15,5,1.88867
"77635",106944,3,0,3,0,7057,0,0,4,NA
"77636",106945,3,2,4,6,8151,331,0,6,1.39491
"77637",106946,3,0,4,0,7529,270,16,5,1.56948
"77638",106947,3,2,3,0,0,0,0,2,1.28574
"77639",106948,3,0,3,4,0,200,16,3,1.17501
"77640",106949,0,0,3,0,6007,143,18,2,NA
"77641",106950,3,3,0,0,0,476,0,8,1.69871
"77642",106951,0,2,3,0,7567,0,16,2,NA
"77643",106952,0,3,3,0,6347,0,16,4,NA
"77644",106953,3,0,3,0,0,217,16,4,NA
"77645",106955,0,0,0,4,0,0,0,3,1.23173
"77646",106958,0,2,3,4,0,0,0,2,NA
"77647",106959,0,0,0,0,6243,254,0,4,NA
"77648",106961,0,3,0,0,8097,264,15,5,NA
"77649",106963,3,0,0,6,6179,165,16,6,1.98085
"77650",106964,3,3,3,5,9334,0,16,4,1.56459
"77651",106965,0,0,3,5,8073,0,0,5,NA
"77652",106968,0,3,0,5,6985,136,17,3,NA
"77653",106969,5,4,6,12,7938,113,0,13,NA
"77654",106970,3,3,4,5,6789,183,0,5,1.70714
"77655",106971,0,0,0,5,5903,268,16,5,1.72921
"77656",106973,3,2,3,4,6112,164,16,3,1.3782
"77657",106975,5,5,0,0,7208,194,0,14,4.23595
"77658",106976,0,2,3,0,0,180,0,3,NA
"77659",106977,3,3,4,6,6320,0,15,7,1.82385
"77660",106978,0,0,3,4,0,301,16,4,1.16342
"77661",106979,0,2,3,4,0,0,16,2,0.792462
"77662",106981,3,2,0,4,0,162,16,4,0.921279
"77663",106985,3,0,0,5,0,235,0,5,NA
"77664",106987,0,3,0,0,5053,0,16,3,1.60803
"77665",106988,3,2,0,4,0,0,0,2,NA
"77666",106989,3,0,3,6,5763,0,16,5,1.84569
"77667",106990,2,0,0,3,5174,154,18,1,NA
"77668",106992,3,3,3,4,9035,113,0,2,1.57558
"77669",106993,0,2,0,0,6885,0,0,1,0.666835
"77670",106994,3,3,3,0,0,120,16,4,2.10664
"77671",106995,0,0,3,0,6648,162,0,3,NA
"77672",106997,0,0,3,4,0,0,0,3,NA
"77673",106999,0,0,3,0,0,278,18,2,0.822316
"77674",107000,3,0,3,0,6085,0,16,4,1.56979
"77675",107002,3,3,3,0,5463,243,16,5,1.69658
"77676",107003,3,2,0,0,0,0,16,4,NA
"77677",107005,3,3,0,0,6272,0,16,5,1.91602
"77678",107006,2,0,3,0,9056,0,0,3,1.32898
"77679",107008,3,2,3,0,0,0,16,4,1.31897
"77680",107009,3,0,0,0,8487,0,0,4,1.39938
"77681",107012,0,0,0,6,0,0,15,6,1.79599
"77682",107016,3,0,0,0,0,236,16,5,1.53981
"77683",107018,0,3,4,5,0,160,16,5,1.72861
"77684",107019,3,0,3,0,0,0,16,5,NA
"77685",107020,0,3,4,5,5909,154,0,4,1.60224
"77686",107021,3,3,3,0,0,204,16,5,1.87172
"77687",107022,3,3,4,0,0,155,15,7,NA
"77688",107023,0,0,0,0,10454,289,16,4,NA
"77689",107024,0,2,0,0,0,0,0,3,NA
"77690",107025,3,3,0,5,0,0,16,3,NA
"77691",107027,3,3,3,5,6762,100,16,4,1.69762
"77692",107028,3,2,3,4,0,119,17,3,NA
"77693",107029,3,2,3,4,6173,216,0,3,1.50177
"77694",107031,0,3,0,6,7096,0,0,5,NA
"77695",107032,3,3,0,5,5637,137,0,2,1.55271
"77696",107033,0,0,0,0,7546,232,0,2,1.38701
"77697",107034,3,0,4,6,0,0,15,6,1.62045
"77698",107036,4,3,5,0,0,153,15,6,NA
"77699",107039,3,0,0,5,0,175,0,4,1.95923
"77700",107040,3,3,3,6,6320,0,15,6,2.0693
"77701",107041,0,2,0,4,5982,247,16,3,1.50302
"77702",107043,0,0,3,0,7535,289,16,4,NA
"77703",107044,2,2,0,4,0,138,17,2,1.29704
"77704",107045,4,0,0,8,6310,188,15,5,NA
"77705",107046,0,3,0,5,8120,0,0,5,1.85667
"77706",107050,3,3,3,0,8979,82,17,4,1.96379
"77707",107051,3,0,0,0,0,0,16,4,1.51573
"77708",107053,3,3,3,6,6250,172,15,6,2.01622
"77709",107054,0,2,3,5,0,0,16,5,NA
"77710",107056,3,0,4,0,0,283,15,7,1.48954
"77711",107059,3,3,3,5,0,0,17,3,NA
"77712",107060,3,0,0,5,0,149,17,3,1.67085
"77713",107062,3,3,3,0,0,0,16,5,2.11381
"77714",107063,3,3,0,6,9350,146,0,5,NA
"77715",107064,3,3,4,6,6761,0,16,5,NA
"77716",107065,3,0,0,0,6257,265,15,3,1.8219
"77717",107066,0,3,3,0,0,0,16,4,1.72935
"77718",107068,3,3,3,5,0,138,16,4,1.61695
"77719",107069,4,0,0,7,0,141,0,6,2.17678
"77720",107070,3,0,3,0,0,0,0,4,1.62403
"77721",107071,0,0,0,0,0,205,16,4,NA
"77722",107072,0,3,3,5,5644,0,17,3,NA
"77723",107074,3,3,0,6,6254,235,15,6,NA
"77724",107076,5,5,6,12,0,277,0,14,3.86489
"77725",107077,3,0,4,6,0,173,15,7,2.09816
"77726",107078,3,3,3,6,0,0,15,6,NA
"77727",107079,0,0,3,0,6493,0,16,3,NA
"77728",107080,0,3,0,0,6207,142,16,4,1.65836
"77729",107081,0,3,0,0,7904,229,16,3,NA
"77730",107082,3,0,3,0,6279,193,16,4,2.05906
"77731",107083,3,0,3,5,9180,0,16,2,1.42234
"77732",107084,3,0,0,6,7973,0,0,5,1.91375
"77733",107085,3,0,3,0,5170,214,0,3,NA
"77734",107086,3,0,0,0,0,0,16,4,NA
"77735",107087,3,3,0,6,6291,231,0,7,1.74036
"77736",107090,3,0,3,5,0,0,17,3,1.52559
"77737",107092,5,0,0,12,6439,0,13,13,3.97021
"77738",107093,3,0,0,5,0,258,0,4,NA
"77739",107095,0,5,6,0,8402,125,14,10,3.62951
"77740",107098,5,5,6,12,0,177,0,10,3.77113
"77741",107099,0,5,0,11,6439,0,0,13,3.78305
"77742",107100,0,3,3,0,0,0,16,5,NA
"77743",107102,3,3,0,6,8418,188,0,5,2.08461
"77744",107104,3,3,3,6,0,0,0,4,2.08897
"77745",107105,0,0,0,6,8037,267,0,7,2.02794
"77746",107106,0,3,0,0,6686,183,0,5,2.12048
"77747",107107,3,3,4,6,8442,206,0,6,1.94699
"77748",107108,0,5,5,0,0,0,0,14,NA
"77749",107111,0,0,0,12,6438,252,13,13,NA
"77750",107113,0,0,6,0,7141,187,13,12,3.81934
"77751",107114,3,0,3,6,9385,281,0,5,2.10825
"77752",107115,0,2,0,4,8117,292,16,3,NA
"77753",107116,3,3,0,6,6819,217,16,5,NA
"77754",107117,0,0,3,0,0,230,0,5,1.9104
"77755",107119,4,0,0,8,0,155,15,8,NA
"77756",107120,3,3,3,6,0,0,0,8,1.91949
"77757",107121,0,0,3,5,9006,178,16,6,NA
"77758",107122,5,5,0,12,0,160,14,13,NA
"77759",107123,3,0,0,0,6755,0,0,5,0.990775
"77760",107124,3,0,0,0,8091,250,0,6,NA
"77761",107126,0,3,4,6,6712,267,16,5,NA
"77762",107127,0,3,3,5,0,100,16,4,1.78883
"77763",107128,3,0,3,4,7765,0,17,3,NA
"77764",107129,5,5,6,12,8385,0,0,12,NA
"77765",107131,3,0,3,0,7138,191,16,3,NA
"77766",107132,5,0,0,12,0,0,0,12,3.58671
"77767",107134,2,0,0,4,5504,0,16,4,NA
"77768",107135,0,0,6,12,8364,119,14,11,3.69912
"77769",107138,5,5,0,12,8377,131,14,11,NA
"77770",107139,0,5,6,12,6759,0,14,11,3.64742
"77771",107142,3,0,0,0,7475,230,15,5,NA
"77772",107143,3,3,0,0,6241,0,16,5,NA
"77773",107144,3,2,3,5,0,0,0,4,1.48328
"77774",107145,0,2,3,5,0,0,0,3,1.47357
"77775",107146,4,3,0,8,0,200,15,6,2.2714
"77776",107148,3,0,3,4,0,137,17,2,1.46395
"77777",107149,0,0,0,4,7062,171,17,3,1.5564
"77778",107150,0,0,4,6,5763,216,15,6,1.67941
"77779",107151,5,0,6,0,6730,0,13,10,3.5908
"77780",107152,0,3,0,0,6733,171,16,5,NA
"77781",107153,0,2,3,3,8723,173,0,2,0.923192
"77782",107154,3,0,3,0,0,119,16,5,1.90585
"77783",107155,5,0,0,12,8396,140,14,9,3.58669
"77784",107156,5,5,6,12,6412,0,13,12,NA
"77785",107157,3,3,0,6,7922,0,16,6,2.00838
"77786",107158,0,5,0,0,6365,0,0,11,NA
"77787",107159,3,0,0,6,0,206,0,6,1.83697
"77788",107160,5,5,6,0,8393,0,0,14,3.70673
"77789",107161,0,0,3,0,5447,0,17,3,NA
"77790",107164,2,0,2,3,0,155,0,1,0.938192
"77791",107166,0,5,6,12,0,0,13,11,NA
"77792",107168,0,2,2,3,5638,0,18,2,1.05274
"77793",107169,3,3,3,0,0,144,0,3,NA
"77794",107172,2,0,0,4,5634,0,18,1,NA
"77795",107173,3,2,0,0,5804,133,17,2,1.20964
"77796",107174,0,3,0,0,6294,114,16,4,2.13923
"77797",107176,3,2,0,4,7171,0,0,3,NA
"77798",107177,3,3,4,0,0,0,16,5,1.65036
"77799",107178,5,0,0,0,8352,200,13,17,3.98199
"77800",107181,3,2,3,4,0,354,16,3,NA
"77801",107182,0,2,3,4,0,0,0,3,NA
"77802",107184,0,0,4,6,0,0,15,7,NA
"77803",107185,3,3,3,0,0,280,0,4,NA
"77804",107186,0,0,3,3,8254,0,17,2,NA
"77805",107187,2,2,3,3,6223,226,0,3,NA
"77806",107189,0,0,3,4,5079,229,16,2,1.15995
"77807",107190,3,3,3,0,7081,172,17,2,NA
"77808",107191,3,0,0,6,10137,0,15,7,1.49454
"77809",107192,3,3,0,4,0,181,16,3,1.56484
